alcohol,average_wages,cancer,education,employment_rate,gdp,happiness,hours_worked,life_at_birth,life_at_old,location,obese,pollution,smokers,social_spending,suicide,time
-1,-1,-1,-1,-1,-1,4.4,100,-1,-1,ETH,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.5,100,-1,-1,ETH,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.6,100,-1,-1,ETH,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.3,100,-1,-1,ETH,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.2,100,-1,-1,ETH,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,65.2,31604.1,-1,-1,-1,-1,EU2,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,65.7,33034.4,-1,-1,-1,-1,EU2,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,64.4,32224.4,-1,-1,-1,-1,EU2,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,64.1,33271.1,-1,90.2,-1,-1,EU2,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,64.2,34678.1,-1,91.3,-1,-1,EU2,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,64.1,35224,-1,88.3,-1,-1,EU2,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,64,36459.1,-1,87.1,-1,-1,EU2,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,64.8,37526.7,-1,82.9,-1,-1,EU2,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,65.6,38667.6,-1,83.7,-1,-1,EU2,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,66.6,40153.6,-1,78.5,-1,-1,EU2,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,67.7,42458.2,-1,78.5,-1,-1,EU2,-1,-1,-1,-1,-1,2017
10.5,44.2,182.4,42110.7,70.3,37703.3,-1,-1,79.6,19.1,FIN,48.9,1614,20.6,9428.4,18.2,2007
10.3,44.5,180.4,42518.6,71,39969.4,7.7,-1,79.9,19.4,FIN,48.8,1608,20.4,9645.8,19,2008
10,44.7,176.9,42861.7,68.7,37829.8,-1,-1,80.1,19.4,FIN,49.3,1585,18.6,10162.5,18.9,2009
9.7,44.8,182.5,43535.2,68.2,38737.1,7.4,1.3,80.2,19.5,FIN,49.7,1592,19,10601.6,17.3,2010
9.8,44.4,178.4,43684.9,69,40683.3,7.4,1.3,80.6,19.7,FIN,57.9,1587,17.8,10722.8,16.4,2011
9.3,45.1,176.5,43715.2,69.4,40619.9,7.4,0,80.7,19.7,FIN,53.7,1575,17,11009.1,15.6,2012
9.1,45.3,175.8,43245.3,68.9,41293.3,7.4,0,81.1,19.9,FIN,49.9,1565,15.8,11288.1,15.8,2013
8.8,44.7,172.3,43229.1,68.7,41462.7,7.4,0,81.3,19.95,FIN,52.1,1562,15.4,11460.6,14.1,2014
8.5,44.4,172.8,43617.3,68.5,42213.5,7.4,0,81.6,20.1,FIN,56,1563,17.4,11514.6,13.1,2015
8.4,44.3,173.1,43968.9,69.1,43730,7.7,0,81.5,20.05,FIN,56,1560,15,-1,13.9,2016
8.4,43.8,-1,43801.9,70,46349.1,7.8,0,81.7,20.25,FIN,62.3,1556,13,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,77.5,-1,-1,FJI,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,77.5,-1,-1,FJI,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,77.5,-1,-1,FJI,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,77.4,-1,-1,FJI,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,77.4,-1,-1,FJI,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,77.2,-1,-1,FJI,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,71,-1,-1,FJI,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,63.1,-1,-1,FJI,-1,-1,-1,-1,-1,2017
12.9,41.8,215.3,40386.8,64.3,34095.4,-1,-1,81.2,20.7,FRA,-1,1537,-1,10355.6,15.8,2007
12.5,42.4,213.6,40308.4,64.9,35102.9,7,-1,81.4,20.75,FRA,39.2,1543,26.2,10414.8,16.1,2008
12.6,41.7,212,41589.7,64.1,34693.2,6.3,-1,81.5,20.95,FRA,-1,1531,-1,11012.1,16.2,2009
12.3,41.8,207.7,42435.4,64,35909.2,6.8,99.3,81.8,21.15,FRA,42.9,1540,23.3,11180,15.9,2010
12.4,41.8,203.5,42370.3,63.9,37447.9,7,99.4,82.3,21.55,FRA,-1,1546,-1,11276.2,15.8,2011
12.2,41.7,201.2,42654.4,64,37684.2,6.6,98.5,82.1,21.25,FRA,44.4,1541,24.1,11438.9,14.6,2012
11.6,42.7,196.3,43012.5,64,39528.5,6.7,97.5,82.3,21.45,FRA,-1,1526,-1,11634.9,14.3,2013
12,43.8,196.8,43308.8,63.6,40144.1,6.5,88.8,82.8,21.85,FRA,46.1,1518,22.4,11808.9,13.1,2014
11.9,43.4,197.7,43731.7,63.8,40840.8,6.4,91,82.4,21.45,FRA,49,1519,-1,11796.1,13.1,2015
11.7,43.5,-1,44220.3,64.2,42067.3,6.5,79.8,82.6,21.65,FRA,-1,1526,-1,-1,-1,2016
11.7,43.2,-1,44469,64.7,44125.4,6.6,79.8,82.6,21.6,FRA,-1,1522,-1,-1,-1,2017
-1,-1,-1,-1,69.6,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,69.5,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,67.6,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,67.2,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,67.5,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,67.7,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,68,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,68.6,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,69.1,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,69.9,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,70.6,-1,-1,-1,-1,-1,G-7,-1,-1,-1,-1,-1,2017
-1,36.8,-1,-1,-1,-1,-1,91.9,-1,-1,G20,-1,-1,-1,-1,-1,2010
-1,36.8,-1,-1,-1,-1,-1,92.8,-1,-1,G20,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,90.6,-1,-1,G20,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,89.5,-1,-1,G20,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,87.8,-1,-1,G20,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,87.6,-1,-1,G20,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,85.9,-1,-1,G20,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,85.9,-1,-1,G20,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,67.9,-1,-1,G7M,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,71.8,-1,-1,G7M,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,62.9,-1,-1,G7M,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,59.4,-1,-1,G7M,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,53,-1,-1,G7M,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,52.1,-1,-1,G7M,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,46.1,-1,-1,G7M,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,46.2,-1,-1,G7M,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.3,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,3.8,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,3.9,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.7,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.8,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.8,99.4,-1,-1,GAB,-1,-1,-1,-1,-1,2017
11.1,36.7,234.8,45881.9,71.5,35409.5,6.8,-1,79.7,18.85,GBR,60.8,1541,21,7090.1,6.3,2007
10.8,36.4,232.9,44679.5,71.5,36416.5,7,-1,79.8,18.9,GBR,61.4,1521,21,7412.1,6.9,2008
10.1,36.8,228.5,45455.2,69.9,34777.9,6.9,-1,80.4,19.35,GBR,61.3,1516,21,7915.9,6.8,2009
10.1,36.9,226.3,45526.6,69.4,36016.3,7,86.9,80.6,19.5,GBR,62.8,1506,20,8045.4,6.7,2010
9.9,37.4,225.2,44375.7,69.3,36805.1,6.9,89.4,81,19.8,GBR,61.7,1518,20,8003.3,6.9,2011
9.6,37.1,225.8,44006.8,70,37908.5,6.9,83.8,81,19.7,GBR,61.9,1531,20,8106,6.9,2012
9.4,37.3,221.9,44141.4,70.5,39519.1,6.9,81.5,81.1,19.75,GBR,62.1,1541,19,8320.3,7.5,2013
9.4,36.9,219.7,43782.3,71.9,40877.7,6.8,71,81.4,20.05,GBR,61.7,1547,19,8269.3,7.4,2014
9.5,35.4,217.7,44125.7,72.7,42055.1,6.5,70.8,81,19.7,GBR,62.9,1531,17.8,8292.3,7.5,2015
9.5,35,216.4,44465.8,73.5,42942.9,6.8,65.6,81.2,19.95,GBR,61.4,1545,16.1,-1,7.3,2016
9.7,35.4,-1,44589.8,74.1,44909.1,7.1,65,81.3,19.95,GBR,64.3,1543,17.2,-1,-1,2017
-1,-1,-1,-1,-1,-1,3.7,-1,-1,-1,GEO,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,4.2,-1,-1,-1,GEO,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,3.8,-1,-1,-1,GEO,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,4.1,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.2,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.3,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4.3,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,4.3,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.1,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.4,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.5,99.8,-1,-1,GEO,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,5.2,-1,-1,-1,GHA,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,5,-1,-1,-1,GHA,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,4.2,-1,-1,-1,GHA,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,4.6,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.6,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,5.1,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,5,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,3.9,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,4.5,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.5,99.7,-1,-1,GHA,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,3.7,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,3.9,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,3.4,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,3.5,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,3.6,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.9,99.8,-1,-1,GIN,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4.1,100,-1,-1,GMB,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,99.3,-1,-1,GNB,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,-1,99.1,-1,-1,GNQ,-1,-1,-1,-1,-1,2017
9.7,37.2,209.6,32739.7,60.9,29291.9,6.6,-1,79.7,18.8,GRC,-1,2019,-1,6423,2.8,2007
9.5,37.8,208.8,32246.4,61.4,30855.9,-1,-1,80.3,19.2,GRC,58.3,2015,39.7,6652.6,3.1,2008
9.1,37.8,203.3,33761.8,60.9,30365.4,6,-1,80.4,19.45,GRC,55.8,1991,31.9,7155.4,3.2,2009
9,38,196.5,31510.1,59.1,28148.3,5.8,99.6,80.7,19.6,GRC,-1,1932,-1,7001.9,3.1,2010
8,38.4,193.4,29445.3,55.1,26141.1,5.4,99.6,80.8,19.7,GRC,-1,1949,-1,6675.9,3.9,2011
7.6,39.1,198.2,28108,50.8,25284.4,5.1,99.6,80.7,19.5,GRC,-1,1966,-1,6423.2,4.2,2012
7.5,39.8,200.4,26289.8,48.8,26097.8,4.7,99.6,81.4,20.15,GRC,-1,1970,-1,5843.6,4.5,2013
7,40.2,199,26803.2,49.4,26838.6,4.8,99.6,81.5,20.25,GRC,56.2,1933,27.3,5945.9,4.7,2014
6.6,41.2,199.5,26585.1,50.8,26902.3,5.6,99.6,81.1,19.9,GRC,-1,1943,-1,6027.6,4.4,2015
6.5,41.4,199.2,26506.1,52,27273.9,5.3,99.6,81.5,20.3,GRC,-1,1942,-1,-1,4,2016
-1,41.7,-1,26486.3,53.5,28579.7,5.1,99.6,81.4,20,GRC,55,1956,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,6.3,-1,-1,-1,GTM,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,6.4,-1,-1,-1,GTM,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,6.5,-1,-1,-1,GTM,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,6.3,100,-1,-1,GTM,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.7,100,-1,-1,GTM,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,5.9,100,-1,-1,GTM,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,6,100,-1,-1,GTM,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,6.5,100,-1,-1,GTM,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,6.5,100,-1,-1,GTM,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,6.4,100,-1,-1,GTM,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,6.3,100,-1,-1,GTM,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,6,-1,-1,-1,GUY,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,5.1,-1,-1,-1,HKG,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,5.4,-1,-1,-1,HKG,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,5.6,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5.5,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,5.5,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,-1,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,5.5,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,-1,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,5.5,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,5.4,99.4,-1,-1,HKG,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,5.1,-1,-1,-1,HND,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,-1,5.4,-1,-1,-1,HND,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,6,-1,-1,-1,HND,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,-1,5.9,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,5,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.6,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4.7,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,5.1,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,4.8,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,5.6,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,6,99.8,-1,-1,HND,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,19324.2,5.8,-1,-1,-1,HRV,-1,-1,-1,-1,-1,2007
-1,-1,-1,-1,-1,20831.5,-1,-1,-1,-1,HRV,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,20029.5,5.4,-1,-1,-1,HRV,-1,-1,-1,-1,-1,2009
-1,-1,-1,-1,-1,19776.2,5.6,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,20747.4,5.4,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,21149.2,6,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,21813.2,5.9,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,22089.2,5.4,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,22984.2,5.2,98.2,-1,-1,HRV,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,24535.7,5.4,97.8,-1,-1,HRV,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,26261.7,5.3,97.8,-1,-1,HRV,-1,-1,-1,-1,-1,2017
-1,-1,-1,-1,-1,-1,3.8,-1,-1,-1,HTI,-1,-1,-1,-1,-1,2008
-1,-1,-1,-1,-1,-1,3.8,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2010
-1,-1,-1,-1,-1,-1,4.8,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2011
-1,-1,-1,-1,-1,-1,4.4,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2012
-1,-1,-1,-1,-1,-1,4.6,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2013
-1,-1,-1,-1,-1,-1,3.9,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2014
-1,-1,-1,-1,-1,-1,3.6,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2015
-1,-1,-1,-1,-1,-1,3.4,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,3.8,99.8,-1,-1,HTI,-1,-1,-1,-1,-1,2017
12.6,61.2,293,21951.7,57,19030.1,5,-1,73.6,15.75,HUN,-1,1795,-1,5071.3,23.3,2007
11.8,60.5,294.7,22199.5,56.4,20678.7,-1,-1,74.2,16,HUN,-1,1798,-1,5178.8,23.4,2008
11.5,60.7,295.5,21364.5,55,20651.8,4.9,-1,74.4,16.1,HUN,57.85,1781,26.5,4972.9,23.3,2009
10.8,61.2,292.2,21617.8,55,21534.9,4.7,100,74.7,16.15,HUN,-1,1777,-1,4965.4,23.4,2010
11.4,60.6,291.1,21604.2,55.4,22841.2,4.9,100,75,16.3,HUN,-1,1769.9,-1,4913.2,22.8,2011
11.1,60.1,293.3,20852.3,56.7,23094.5,4.7,100,75.2,16.2,HUN,-1,1750,-1,4922.5,22,2012
10.6,60,286.3,20893.4,58.1,24464.1,4.9,100,75.7,16.45,HUN,-1,1744.6,-1,4950.5,19.4,2013
10.9,59.7,282.7,20707.5,61.8,25518.2,5.2,100,75.9,16.6,HUN,58.4,1751.7,25.8,5004.3,17.8,2014
10.8,59,280.1,20150.1,64,26356.3,5.3,100,75.7,16.35,HUN,-1,1748.7,-1,5031.1,17.3,2015
11.1,59.6,278.8,21077.6,66.5,26851.6,5.4,100,76.2,16.65,HUN,-1,1760,-1,-1,16.2,2016
-1,60,275.4,22492.7,68.2,28798.6,6.1,100,75.9,16.45,HUN,-1,1741.3,-1,-1,15.1,2017
0.1,19.4,-1,-1,-1,7849.8,5.1,-1,67.6,-1,IDN,-1,-1,-1,-1,-1,2007
0.1,14.1,-1,-1,-1,8358,4.8,-1,67.8,-1,IDN,-1,-1,-1,-1,-1,2008
0.1,21.4,-1,-1,-1,8505.5,5.5,-1,68,-1,IDN,-1,-1,-1,-1,-1,2009
0.1,22.3,-1,-1,-1,8401.7,5.5,95.8,68.2,-1,IDN,-1,-1,36.3,-1,-1,2010
0.1,22.9,-1,-1,-1,8973.6,5.2,97.4,68.4,-1,IDN,-1,-1,-1,-1,-1,2011
0.1,22.7,-1,-1,-1,9554.3,5.4,98.4,68.6,-1,IDN,-1,-1,37.9,-1,-1,2012
0.3,23.3,-1,-1,-1,10108.4,5.3,93.3,68.7,-1,IDN,-1,-1,-1,-1,-1,2013
0.3,23.9,-1,-1,-1,10661.6,5.6,93.8,68.9,-1,IDN,25,-1,-1,-1,-1,2014
0.3,24.9,-1,-1,-1,11156.9,5,95.2,69.1,-1,IDN,-1,-1,39.9,-1,-1,2015
0.3,25.7,-1,-1,-1,11714.4,5.1,94.8,69.3,-1,IDN,-1,-1,-1,-1,-1,2016
-1,26,-1,-1,-1,12380.7,5.1,94.8,69.4,-1,IDN,-1,-1,-1,-1,-1,2017
1.6,-1,-1,-1,-1,3585.8,5,-1,65.4,-1,IND,-1,-1,-1,-1,-1,2007
1.9,-1,-1,-1,-1,3745.8,5.1,-1,65.8,-1,IND,-1,-1,-1,-1,-1,2008
2.5,-1,-1,-1,-1,4038.3,4.5,-1,66.3,-1,IND,-1,-1,-1,-1,-1,2009
2.7,-1,-1,-1,-1,4414.1,5,99.9,66.7,-1,IND,-1,-1,13.7,-1,-1,2010
3,18.1,-1,-1,-1,4739.4,4.6,99.9,67.1,-1,IND,-1,-1,-1,-1,-1,2011
3.1,-1,-1,-1,-1,5028.2,4.7,99.9,67.4,-1,IND,-1,-1,12.6,-1,-1,2012
3.1,-1,-1,-1,-1,5366.2,4.4,99.9,67.8,-1,IND,-1,-1,-1,-1,-1,2013
3,-1,-1,-1,-1,5793.2,4.4,99.9,68.1,-1,IND,-1,-1,-1,-1,-1,2014
3,-1,-1,-1,-1,6254.6,4.3,99.9,68.4,-1,IND,-1,-1,11.2,-1,-1,2015
3,-1,-1,-1,-1,6701.3,4.2,99.9,68.6,-1,IND,-1,-1,-1,-1,-1,2016
-1,-1,-1,-1,-1,-1,4,99.9,68.9,-1,IND,-1,-1,-1,-1,-1,2017
13.2,35.3,240.3,43479.1,71.7,46746.5,-1,-1,79.7,18.55,IRL,56,1763,24,8060.8,10.4,2007
12.2,35.6,242.4,44888.4,69.7,44219.8,7.6,-1,80.2,18.55,IRL,-1,1743,-1,8949,11.5,2008
11,35.3,242.5,48160,63.6,41587.1,7,-1,80.3,19.05,IRL,-1,1713,-1,10142.5,11.7,2009
11.6,35.2,225.3,48697.7,61,43298.7,7.3,52.5,80.8,19.25,IRL,-1,1702,-1,10638.7,10.8,2010
